miRNA,logFC,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,consistent_direction
hsa-miR-139-5p,-0.924,0.2627900000000001,-2.08359,-0.9512,-2.501546588994815,0.03909451128598162,0.9595007235097164,0.30581805877391605,False
hsa-mir-4718,-0.3074966666666667,-0.12230000000000008,-0.34834999999999994,-0.45184,-2.5008180365756574,0.039137366892521806,0.9595007235097164,0.08722195152651997,True
hsa-miR-4659a-5p,0.3155866666666666,0.36531,0.47930000000000006,0.10214999999999985,2.5004316779176627,0.039160113159198096,0.9595007235097164,0.10573258332532953,True
hsa-mir-6723,-0.28658999999999996,-0.34399,-0.1909399999999999,-0.32484,-2.4954563549444777,0.039454239416815175,0.9595007235097164,0.027078701326405278,True
hsa-mir-3918,0.28695666666666664,0.2785399999999999,0.37840000000000007,0.20392999999999994,2.492623250171871,0.03962273321976461,0.9595007235097164,0.02964790821003242,True
hsa-miR-4483,-0.3357333333333333,-0.6235699999999998,-0.17487000000000008,-0.20875999999999995,-2.490015543077943,0.03977847247547066,0.9595007235097164,0.14539645830394082,True
hsa-miR-483-5p,-0.36311,-0.18601,-0.7229399999999999,-0.18037999999999998,-2.4879568116105366,0.03990186760754241,0.9595007235097164,0.18105597565810477,True
hsa-miR-3147,-0.5333233333333333,-1.20181,-0.3915599999999999,-0.006599999999999939,-2.4853346206028455,0.040059602077937,0.9595007235097164,0.2691937951987237,True
hsa-miR-8078,-0.29826666666666674,-0.38085000000000013,-0.38214000000000004,-0.13180999999999998,-2.4826866715378375,0.04021953300966404,0.9595007235097164,0.06980960716159798,True
hsa-miR-1227-5p,-0.30490999999999985,-0.48768999999999973,-0.15894999999999992,-0.26808999999999994,-2.4824903809417407,0.04023141453287763,0.9595007235097164,0.08751953009052545,True
hsa-mir-4758,-0.30135666666666666,-0.37799000000000005,-0.12031999999999998,-0.4057599999999999,-2.4777688219026555,0.04051829541054654,0.9595007235097164,0.08014962344131382,True
hsa-miR-449b-5p,-0.2845533333333332,-0.20662999999999987,-0.38098999999999994,-0.26603999999999983,-2.470118233973152,0.04098758861809195,0.9595007235097164,0.03085737784728112,True
hsa-miR-135a-3p,-0.35637,-0.3239099999999999,-0.6754100000000001,-0.06979000000000002,-2.4660163394753143,0.04124148477064988,0.9595007235097164,0.17952338088819914,True
hsa-mir-4683,-0.28947000000000006,-0.34345000000000003,-0.3703099999999999,-0.15465000000000018,-2.463562001303689,0.04139416900105174,0.9595007235097164,0.050797316766549076,True
hsa-mir-5682,0.29575999999999997,0.41276,0.3412599999999999,0.13325999999999993,2.4595122235397673,0.04164736819699557,0.9595007235097164,0.07179463418733356,True
hsa-mir-5197,0.28034666666666663,0.20518999999999998,0.28454999999999997,0.35129999999999995,2.454549501750871,0.04195980276558211,0.9595007235097164,0.02194731663631785,True
hsa-mir-627,0.27604666666666655,0.23010999999999981,0.2927599999999999,0.30526999999999993,2.448586280661332,0.04233839002588824,0.9595007235097164,0.0070195319283532474,True
hsa-mir-636,-0.2778833333333334,-0.26663000000000014,-0.3447600000000002,-0.2222599999999999,-2.4456962154377515,0.042523123207156704,0.9595007235097164,0.016201994926010717,True
hsa-miR-4476,0.2868666666666667,0.16474,0.39419000000000004,0.3016700000000001,2.445285043220312,0.04254947206423394,0.9595007235097164,0.049967679504782155,True
hsa-mir-608,0.27794,0.20384000000000002,0.29206,0.3379200000000001,2.4394271782253405,0.042926670208911874,0.9595007235097164,0.019455343306740355,True
hsa-let-7i-3p,-0.32609000000000005,-0.19206000000000012,-0.60643,-0.17978000000000005,-2.439370429182176,0.04293034099940017,0.9595007235097164,0.14557358901766895,True
hsa-miR-3913-3p,0.28597,0.28206,0.40445,0.1714,2.4355462337337337,0.04317844612578955,0.9595007235097164,0.051176541088117304,True
hsa-miR-1908-5p,-0.3439233333333333,-0.16756999999999955,-0.6756000000000002,-0.1886000000000001,-2.432134546965757,0.04340102143941996,0.9595007235097164,0.17399040115887832,True
hsa-miR-19b-3p,-0.37821666666666626,-0.012439999999999785,-0.38699999999999957,-0.7352099999999995,-2.425365361081394,0.04384610251757062,0.9595007235097164,0.21162505244450502,True
hsa-miR-3605-5p,-0.5588166666666665,-1.0425999999999997,-0.8423400000000001,0.2084900000000003,-2.4229988829439626,0.044002794902557214,0.9595007235097164,0.2864592785291324,False
hsa-miR-8072,-0.3350366666666667,-0.0235000000000003,-0.4730100000000004,-0.5085999999999995,-2.421660143833942,0.044091689573239015,0.9595007235097164,0.16498306147496233,True
hsa-mir-6819,-0.31632666666666664,-0.5393600000000001,-0.3206499999999999,-0.08897,-2.417084471483502,0.04439690457134308,0.9595007235097164,0.13547560221007604,True
hsa-mir-216b,-0.30795999999999996,-0.08670999999999995,-0.48314999999999997,-0.35402,-2.4164593604631066,0.044438768469960935,0.9595007235097164,0.11865340552766791,True
hsa-miR-466,0.3191566666666667,0.19116,0.1778200000000001,0.58849,2.415207950191907,0.04452269655300906,0.9595007235097164,0.14135942413578667,True
hsa-mir-519e,-0.29865,-0.40646000000000004,-0.09765000000000001,-0.39183999999999997,-2.4148763837839304,0.044544960660142255,0.9595007235097164,0.09718577310989826,True
hsa-mir-1248,0.3634933333333333,0.49755000000000005,-0.017859999999999987,0.6107899999999999,2.4144737494717186,0.044572012080375395,0.9595007235097164,0.2010263319330182,False
hsa-miR-4306,-0.34053666666666665,-0.6657399999999996,-0.23113000000000028,-0.12474000000000007,-2.4107351002974777,0.04482399653841582,0.9595007235097164,0.1758455987190778,True
hsa-miR-342-5p,-0.43624333333333354,-0.9253600000000004,-0.40610000000000035,0.02273000000000014,-2.4072377363484767,0.045061029796604604,0.9595007235097164,0.25248067933242346,False
hsa-miR-2392,-0.48079,-0.24146,-1.11469,-0.08621999999999996,-2.39743065494731,0.045732521608306535,0.9595007235097164,0.2719398515138168,True
hsa-miR-6756-3p,-0.40185666666666675,-0.7022300000000001,0.07373999999999992,-0.57708,-2.393973539135646,0.04597164690858606,0.9595007235097164,0.2367299001118632,False
hsa-miR-200c-3p,-0.685936666666667,-1.6858300000000002,-0.3513100000000007,-0.020669999999999966,-2.388418720292818,0.046358530599854446,0.9595007235097164,0.31012774077980254,True
hsa-mir-1827,0.28012333333333334,0.30793000000000004,0.15337,0.37907,2.3878910949415566,0.046395450291088366,0.9595007235097164,0.052174585477383996,True
hsa-miR-8075,-0.5354899999999999,-1.2438399999999996,0.027610000000000134,-0.39024000000000036,-2.386561786089363,0.04648859880885495,0.9595007235097164,0.2886823566083075,False
hsa-miR-4690-5p,-0.5138966666666667,-1.1264700000000003,0.1003400000000001,-0.5155599999999998,-2.385355264352933,0.046573307605623594,0.9595007235097164,0.28385723242392863,False
hsa-miR-1225-5p,0.3651066666666664,0.23654999999999937,0.09675999999999974,0.7620100000000001,2.375021409410613,0.04730528418261455,0.9595007235097164,0.21318678133616586,True
hsa-miR-6838-5p,0.33679,0.24373,0.10498000000000007,0.6616599999999999,2.37448610935162,0.047343517378723714,0.9595007235097164,0.18173431820901156,True
hsa-miR-3674,-0.30656,-0.53409,-0.11000999999999994,-0.27558000000000005,-2.37413033654229,0.04736894537842351,0.9595007235097164,0.13094373127388384,True
hsa-miR-6743-5p,-0.48129333333333335,-0.6922300000000003,-0.9097599999999995,0.15810999999999975,-2.3707918522636624,0.047608231159357986,0.9595007235097164,0.277656567589291,False
hsa-miR-4755-5p,0.2836166666666668,0.4444300000000001,0.19635000000000002,0.2100700000000002,2.370654121486649,0.04761812929008953,0.9595007235097164,0.07197916356338425,True
hsa-mir-548f-5,0.33198999999999995,0.64974,0.11754999999999982,0.2286800000000001,2.3681092376805646,0.04780139521169602,0.9595007235097164,0.17708769250188428,True
hsa-mir-6765,-0.29424,-0.49598999999999993,-0.23209000000000013,-0.1546399999999999,-2.3675983160678853,0.04783827453917751,0.9595007235097164,0.1043595010323618,True
hsa-miR-589-3p,-0.31089666666666665,-0.5729500000000001,-0.15429000000000004,-0.2054499999999999,-2.3667122795291013,0.04790229878123805,0.9595007235097164,0.14242804668276654,True
hsa-miR-26a-5p,-0.3187199999999996,-0.045069999999999055,-0.5335699999999992,-0.3775200000000005,-2.3648487788394212,0.04803723726658236,0.9595007235097164,0.15741253401668637,True
hsa-miR-455-3p,0.8067333333333333,1.6478699999999997,-0.4067099999999999,1.17904,2.359964981929141,0.048392709531771,0.9595007235097164,0.3238786821573526,False
hsa-miR-3126-5p,-0.2809666666666666,-0.41955999999999993,-0.2739099999999999,-0.14942999999999995,-2.357133624322071,0.04860001184042136,0.9595007235097164,0.06926336360283532,True
hsa-miR-1233-5p,-0.6386633333333334,0.04519000000000006,-1.55128,-0.40990000000000015,-2.3570807404686014,0.04860389235914753,0.9595007235097164,0.31084799012879744,False
hsa-mir-455,0.27116000000000007,0.20518999999999998,0.2372700000000001,0.3710200000000001,2.3548218014067497,0.04876994236874758,0.9595007235097164,0.033328559989134955,True
hsa-mir-612,0.27729999999999994,0.18903999999999987,0.4158900000000001,0.2269699999999999,2.3526993423855234,0.048926483364696634,0.9595007235097164,0.058449749814193874,True
hsa-mir-588,-0.3167933333333333,-0.09067000000000003,-0.5850899999999999,-0.27462,-2.3494155927903284,0.04916967766757262,0.9595007235097164,0.15928571314997433,True
hsa-miR-210-5p,-0.2900433333333334,-0.11037000000000008,-0.4562299999999999,-0.3035300000000001,-2.3474448736394353,0.049316216086923534,0.9595007235097164,0.10127293154403036,True
hsa-mir-7705,-0.27135000000000004,-0.21016000000000012,-0.3822000000000001,-0.22168999999999994,-2.344471535569508,0.049538143866796856,0.9595007235097164,0.03941239657638927,True
hsa-miR-1909-3p,-0.5299533333333334,-0.51085,-1.20085,0.12183999999999995,-2.3254354925282876,0.05098311041943534,0.9595007235097164,0.2996660142808147,False
hsa-mir-4497,0.26653,0.3172400000000001,0.16955999999999993,0.31279,2.319963309218517,0.05140631500918392,0.9595007235097164,0.03155609485915919,True
hsa-let-7c-5p,-0.2731299999999995,-0.2155699999999996,-0.19067999999999863,-0.4131400000000003,-2.316630408406204,0.051665809259911835,0.9595007235097164,0.06043008182590814,True
hsa-miR-4764-5p,-0.28487333333333326,-0.34463999999999995,-0.09440000000000004,-0.41557999999999984,-2.3163626301169518,0.05168671534031743,0.9595007235097164,0.09974363493481037,True
hsa-miR-4660,0.28343333333333337,0.20882,0.16937000000000002,0.47211000000000003,2.3141705190586705,0.05185817994840053,0.9595007235097164,0.09641668235515596,True
hsa-miR-1287-5p,-0.40391,-0.11885999999999997,-0.9198599999999999,-0.1730100000000001,-2.3093411167143234,0.05223795862888456,0.9595007235097164,0.25851766520737185,True
hsa-miR-409-5p,-0.44760333333333335,-0.25645000000000007,-1.0459999999999998,-0.040360000000000174,-2.3030123227671364,0.05273989841646777,0.9595007235097164,0.2806468057310619,True
hsa-let-7e-5p,-0.3034499999999998,-0.07630999999999943,-0.29300000000000015,-0.5410399999999997,-2.298566265608387,0.05309542283804368,0.9595007235097164,0.15226901302627444,True
hsa-miR-3619-5p,-0.3466500000000001,0.007279999999999953,-0.66554,-0.3816900000000003,-2.2943484425936442,0.05343492914983461,0.9595007235097164,0.2174523177846908,False
hsa-mir-3615,-0.27032000000000006,-0.39668000000000014,-0.26064,-0.15364,-2.2929419546513885,0.05354862755692583,0.9595007235097164,0.06150482377932741,True
hsa-miR-6797-5p,-0.35446,-0.030259999999999954,-0.73423,-0.2988900000000001,-2.2919557485674336,0.053628496319278664,0.9595007235097164,0.2261022072795253,True
hsa-mir-4734,0.2943533333333333,0.44011,0.3911499999999999,0.05180000000000007,2.2855076764797975,0.05415366385539826,0.9595007235097164,0.13745537024544743,True
hsa-miR-6807-3p,0.36684333333333335,0.14762000000000008,0.14335999999999993,0.8095499999999999,2.2844033198154094,0.05424412689511609,0.9595007235097164,0.23931957233462522,True
hsa-miR-3180,-0.25689,-0.2532399999999999,-0.22336,-0.29407000000000005,-2.281586274858159,0.05447557374624564,0.9595007235097164,0.006304082900008608,True
hsa-miR-6848-5p,-0.6227933333333333,-0.40381,-1.54127,0.07669999999999999,-2.2790537780230906,0.05468449047881375,0.9595007235097164,0.3237506101579806,False
hsa-mir-18b,0.2728566666666667,0.34473,0.36416000000000004,0.10968,2.2762726614682576,0.054914845777092124,0.9595007235097164,0.07929487444876343,True
hsa-mir-548ag-2,-0.2607866666666667,-0.34254000000000007,-0.18243999999999994,-0.25738000000000016,-2.274943722555451,0.05502526400233926,0.9595007235097164,0.03004003074108319,True
hsa-miR-513a-5p,0.2666066666666667,0.21608000000000005,0.18236000000000008,0.40138000000000007,2.2682834775113183,0.05558201974700597,0.9595007235097164,0.05946148033796533,True
hsa-miR-641,-0.34860666666666673,0.02967999999999993,-0.40622,-0.6692800000000001,-2.2608516194026955,0.05620996505695912,0.9595007235097164,0.2293240661047082,False
hsa-mir-3162,0.27294000000000007,0.22854000000000008,0.44057000000000013,0.14971,2.2589084882791566,0.05637531961569297,0.9595007235097164,0.088079074754004,True
hsa-miR-548t-5p,-0.2698066666666667,-0.12458999999999987,-0.28008,-0.40475000000000017,-2.2533890315138114,0.05684767799677126,0.9595007235097164,0.07959230815439863,True
hsa-miR-4492,-0.44275666666666663,0.15861999999999998,-0.8793199999999999,-0.6075699999999999,-2.252812920572587,0.05689721037439539,0.9595007235097164,0.29026485493036064,False
hsa-mir-4484,-0.2704166666666667,-0.2017199999999999,-0.43524000000000007,-0.17429000000000006,-2.2524029322457753,0.056932486386576796,0.9595007235097164,0.08232542058787422,True
hsa-miR-21-5p,-0.5953333333333334,0.32477,-0.9973000000000001,-1.1134700000000002,-2.2503400608296116,0.05711031233255613,0.9595007235097164,0.32590308786885097,False
hsa-miR-99b-3p,-0.33380666666666675,-0.34310000000000007,-0.6535400000000001,-0.0047800000000000065,-2.248703977371644,0.05725174411777012,0.9595007235097164,0.21672337364683947,True
hsa-mir-664b,0.26671666666666666,0.19421,0.41825,0.1876899999999999,2.2450425910879623,0.05756952848096793,0.9595007235097164,0.07212027943320864,True
hsa-miR-4725-5p,0.2979066666666667,0.57233,0.14836000000000005,0.17303000000000002,2.2418256179672555,0.05785020070008918,0.9595007235097164,0.16241620723360348,True
hsa-mir-3148,-0.2540866666666666,-0.18601,-0.2886599999999999,-0.2875899999999999,-2.2391497742178745,0.05808470601134445,0.9595007235097164,0.017478525084702295,True
hsa-miR-3713,-0.25257666666666667,-0.28023,-0.20333999999999997,-0.27416000000000007,-2.2387741744186056,0.05811769898257883,0.9595007235097164,0.00941367343113111,True
hsa-mir-1307,-0.27514666666666665,-0.3871899999999999,-0.3581000000000001,-0.08014999999999994,-2.2355376117552224,0.05840278066764029,0.9595007235097164,0.10664112763651717,True
hsa-miR-3156-3p,0.31,0.61864,0.21110000000000007,0.10026000000000002,2.23331974347534,0.05859894299671073,0.9595007235097164,0.18807236196645433,True
hsa-miR-1233-3p,-0.3119766666666666,-0.5833699999999999,-0.026759999999999895,-0.3258000000000001,-2.2315629962835954,0.05875478934626789,0.9595007235097164,0.1919458949803696,True
hsa-mir-133a-2,0.2871266666666666,0.41664999999999996,0.04404999999999992,0.4006799999999999,2.231484277232921,0.058761782464208365,0.9595007235097164,0.1421497670685126,True
hsa-mir-133a-1,0.2871266666666666,0.41664999999999996,0.04404999999999992,0.4006799999999999,2.231484277232921,0.058761782464208365,0.9595007235097164,0.1421497670685126,True
hsa-miR-218-2-3p,0.26688666666666666,0.35612999999999995,0.10453000000000001,0.3400000000000001,2.228070276592523,0.05906587364191342,0.9595007235097164,0.08161944187313334,True
hsa-mir-208a,0.25543333333333335,0.21619999999999995,0.34787999999999997,0.20222000000000007,2.2279246708491005,0.059078877997995556,0.9595007235097164,0.03144808933331082,True
hsa-miR-4495,-0.2561466666666667,-0.30423999999999995,-0.15293,-0.31127000000000016,-2.222435309829707,0.05957124166813939,0.9595007235097164,0.03833421572397981,True
hsa-miR-129-5p,-0.2535099999999999,-0.3024199999999999,-0.1708099999999999,-0.2872999999999999,-2.22083716871147,0.059715356223729046,0.9595007235097164,0.025862253502579254,True
hsa-miR-4664-5p,-0.26198666666666665,-0.33107,-0.33745,-0.11743999999999999,-2.2162170426531618,0.060133947860847504,0.9595007235097164,0.06842769195854151,True
hsa-miR-3141,-0.7106966666666666,-1.7438200000000001,0.26026000000000016,-0.64853,-2.212794436176673,0.06044593394985818,0.9595007235097164,0.34475360474297717,False
hsa-mir-6789,0.28147666666666665,0.05431000000000008,0.34809,0.4420299999999999,2.208485955422543,0.060840974165145556,0.9595007235097164,0.13749223981900405,True
hsa-miR-6780a-5p,-0.26368,-0.2977700000000001,-0.11177999999999999,-0.38149,-2.206683958849481,0.06100696203273185,0.9595007235097164,0.080490023984591,True
hsa-mir-1226,0.3249633333333333,0.022459999999999924,0.65871,0.2937200000000001,2.204262742407163,0.06123070123204133,0.9595007235097164,0.2199692421473234,True
hsa-mir-191,0.25258,0.16416000000000008,0.27536000000000005,0.31821999999999995,2.204062222701588,0.06124926754059117,0.9595007235097164,0.03148442817436775,True
hsa-miR-876-3p,0.31869666666666663,0.61296,0.33958,0.003549999999999942,2.202062491896685,0.06143473258926795,0.9595007235097164,0.21227150589281696,True
hsa-miR-422a,-0.3294966666666667,-0.65463,-0.3405499999999999,0.006689999999999863,-2.201143425017173,0.06152015956856243,0.9595007235097164,0.2266270369310666,False
hsa-miR-4293,0.26447000000000004,0.42147,0.13336000000000003,0.23858000000000001,2.198133072766093,0.06180080269511477,0.9595007235097164,0.08811086229270526,True
