Gene,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
IL18R1,-0.29036,1.2229454048382,-0.55618,-0.13691,-0.17799,-1.95161224312107,0.0823085406256559,0.965864665352879,0.1615244830911612,-4.30534361078871,True,False,False,False
RPL13P5,0.36252,1.28566965628048,-0.1663,0.51133,0.74253,1.95085802410348,0.0824087427472289,0.965864665352879,0.315091085856738,-4.30561099247409,False,False,False,False
LINC01433,0.285976666666667,1.21923537469372,0.33794,0.46652,0.0534699999999999,1.95048443621106,0.0824584187136566,0.965864665352879,0.14382770885089077,-4.30574343641077,True,False,False,False
PRAMEF5,-0.310656666666667,1.24027210197672,-0.60604,-0.34285,0.0169199999999998,-1.9500994108498,0.0825096451904444,0.965864665352879,0.22746510145326385,-4.3058799362156,False,False,False,False
PIRC76,-0.273826666666667,1.20901040993315,-0.37843,-0.1115,-0.33155,-1.95009666890114,0.0825100101065836,0.965864665352879,0.07965770493639653,-4.30588090829949,True,False,False,False
DHFRL1,0.286803333333333,1.21993419879321,0.08792,0.51599,0.2565,1.9500948356371,0.0825102540899893,0.965864665352879,0.1477761643043755,-4.3058815582338,True,False,False,False
FAM171A1,0.26849,1.20454642646307,0.24376,0.37818,0.18353,1.94995885245446,0.0825283535733771,0.965864665352879,0.04298172779490165,-4.30592976747113,True,False,False,False
MIR3908,-0.349743333333333,1.27433389324172,-0.44854,-0.72905,0.12836,-1.94922158035147,0.0826265506139318,0.965864665352879,0.3001298504616522,-4.30619115010323,False,False,False,False
MAB21L3,-0.325863333333333,1.25341427873821,-0.5517,0.0950099999999998,-0.5209,-1.94895385895395,0.0826622357142013,0.965864665352879,0.26189867672201117,-4.30628606544717,False,False,False,False
LOC105372648,0.39481,1.31476959632329,-0.13245,0.33643,0.98045,1.94888517863991,0.0826713925969092,0.965864665352879,0.34561189821840876,-4.30631041478094,False,False,False,False
MIR3689A,-0.42174,1.33954217070479,-1.0011,-0.50589,0.24177,-1.94881256501524,0.0826810749372379,0.965864665352879,0.3633774476356269,-4.30633615863363,False,False,False,False
CABP5,-0.283953333333333,1.21752663485216,-0.50997,-0.22304,-0.11885,-1.94881238219556,0.0826810993158686,0.965864665352879,0.13587959482028852,-4.3063362234491,True,False,False,False
NRON,0.268403333333333,1.20447406821333,0.18648,0.38043,0.2383,1.94875515635625,0.0826887305990584,0.965864665352879,0.04362748202499327,-4.30635651186611,True,False,False,False
HSF1,0.353736666666667,1.27786609460403,0.54873,-0.16026,0.67274,1.94758194446862,0.082845329909053,0.965864665352879,0.3059836478314539,-4.30677245863003,False,False,False,False
CALM1,-0.268236666666667,1.20433492994969,-0.31933,-0.33315,-0.15223,-1.94733097614748,0.0828788653757511,0.965864665352879,0.04390948794557157,-4.30686143737562,True,False,False,False
NPDC1,0.273843333333333,1.20902437704977,0.24811,0.14268,0.43074,1.94686621931555,0.082941002116454,0.965864665352879,0.08285293587128989,-4.30702621421651,True,False,False,False
HOXA4,0.26466,1.20135289327636,0.29049,0.19789,0.3056,1.94679170095916,0.0829509691215593,0.965864665352879,0.01580111423290708,-4.30705263440536,True,False,False,False
SYTL3,-0.318476666666667,1.24701313955388,-0.50681,-0.52494,0.0763199999999999,-1.94617418859681,0.0830336064809846,0.965864665352879,0.24811918768189317,-4.30727157242463,False,False,False,False
NSUN5P2,0.298896666666667,1.23020322803259,0.52417,0.37421,-0.0016899999999999,1.94589233143205,0.0830713513463461,0.965864665352879,0.19616396389984336,-4.30737150528601,False,False,False,False
LOC113230,0.40028,1.31976402731846,0.0782799999999999,0.0592600000000001,1.0633,1.94565360295248,0.0831033333400966,0.965864665352879,0.35073025726278784,-4.30745614722615,True,False,False,False
RHOQ,-0.2864,1.21959319023655,-0.0735200000000003,-0.507149999999999,-0.27853,-1.94552823280916,0.0831201336024943,0.965864665352879,0.14949692883189417,-4.30750059776044,True,False,False,False
LEF1,-0.284483333333333,1.21797399735219,-0.17586,-0.52387,-0.15372,-1.9455150332032,0.0831219026065215,0.965864665352879,0.1409431360144319,-4.30750527774472,True,False,False,False
TRBV30,0.339223333333333,1.26507536449423,0.81138,0.10569,0.1006,1.94404764722596,0.0833187831619942,0.965864665352879,0.28729363669045466,-4.30802555369278,True,False,False,False
PSD4,-0.278366666666667,1.21282102316777,-0.0787999999999998,-0.41401,-0.34229,-1.94376459163807,0.0833568117283395,0.965864665352879,0.11196174513939398,-4.30812591540756,True,False,False,False
DPYSL5,-0.283123333333333,1.2168263784265,-0.36012,-0.0535299999999999,-0.43572,-1.94332620690245,0.0834157412062897,0.965864665352879,0.13635310014123053,-4.30828135247199,True,False,False,False
MIR27A,-0.308813333333333,1.23868841665001,-0.19733,-0.65923,-0.0698799999999999,-1.9431269068802,0.0834425449651163,0.965864665352879,0.2266820014362051,-4.3083520182242,True,False,False,False
LINC00892,-0.26686,1.20318626241102,-0.22685,-0.37323,-0.2005,-1.94288539468586,0.0834750367373245,0.965864665352879,0.038223799288065415,-4.30843765146976,True,False,False,False
GPR182,-0.298353333333333,1.22974000846615,-0.54113,-0.00638,-0.34755,-1.94260061358141,0.0835133650575993,0.965864665352879,0.1965234038952916,-4.30853862709033,True,False,False,False
LOC101927213,0.369356666666667,1.29177666707941,0.8629,0.37344,-0.12827,1.94193640217432,0.0836028251186782,0.965864665352879,0.3258399483519116,-4.30877414031647,False,False,False,False
LOC105372292,-0.28483,1.21826670073509,-0.50521,-0.0815999999999999,-0.26768,-1.94133072486715,0.083684480459546,0.965864665352879,0.14578537981826356,-4.30898890113446,True,False,False,False
SLC29A2,0.269326666666667,1.2052451854529,0.36274,0.13657,0.30867,1.94106558066658,0.083720250027526,0.965864665352879,0.05853015333153816,-4.30908291655997,True,False,False,False
UXS1,0.2771,1.2117566500899,0.0872200000000003,0.323,0.42108,1.94084081026193,0.0837505842494856,0.965864665352879,0.10758995080858406,-4.30916261648566,True,False,False,False
SLC30A6,-0.3142,1.24332201798759,-0.0409299999999999,-0.68164,-0.22003,-1.94053502944955,0.083791868041117,0.965864665352879,0.24145625741174623,-4.30927104186799,True,False,False,False
TUB,0.264713333333333,1.20139730553037,0.18284,0.29388,0.31742,1.94042616795822,0.0838065701916102,0.965864665352879,0.023703892108762156,-4.3093096426873,True,False,False,False
CSNK1G1,-0.322176666666667,1.25021538958993,-0.6641,-0.35158,0.04915,-1.94028054988866,0.0838262402695027,0.965864665352879,0.2589579133494483,-4.30936127700419,False,False,False,False
GABPA,-0.26596,1.20243590983357,-0.36763,-0.2088,-0.22145,-1.93959117552195,0.0839194201825371,0.965864665352879,0.0348157309103497,-4.30960572208616,True,False,False,False
TMIGD2,-0.365653333333333,1.28846498671496,-0.56353,0.18886,-0.72229,-1.93958298887766,0.0839205273260372,0.965864665352879,0.3229172152631432,-4.30960862500296,False,False,False,False
TRBJ2-4,-0.341546666666667,1.26711429829926,0.12262,-0.68896,-0.4583,-1.93956599684821,0.0839228253342561,0.965864665352879,0.29280009623574477,-4.30961465023823,False,False,False,False
ANKRD36C,-0.278453333333333,1.21289388285715,-0.47937,-0.12964,-0.22635,-1.93934128541963,0.0839532209866924,0.965864665352879,0.11626078688402562,-4.30969433123833,True,False,False,False
CYTH4,-0.2806,1.21469995887151,-0.502050000000001,-0.15479,-0.18496,-1.93925363879966,0.0839650793523764,0.965864665352879,0.12740975473862537,-4.30972541015656,True,False,False,False
LOC105373137,0.278046666666667,1.21255204068871,0.46008,0.27172,0.10234,1.93853421913526,0.0840624748834676,0.965864665352879,0.11478658235400321,-4.3099805133286,True,False,False,False
MIR4759,0.31366,1.2428567302898,0.6798,0.22187,0.03931,1.93828695587558,0.0840959742136544,0.965864665352879,0.24141617215879882,-4.31006819251445,True,False,False,False
KHDRBS1,-0.289373333333334,1.22210931203103,-0.0237500000000006,-0.47361,-0.370760000000001,-1.93813486614876,0.0841165856627785,0.965864665352879,0.1673453600860204,-4.31012212347741,True,False,False,False
THEMIS,-0.266703333333333,1.2030556118291,-0.16098,-0.35503,-0.2841,-1.93806601105262,0.0841259185888648,0.965864665352879,0.04233095515292146,-4.31014653951265,True,False,False,False
DEFB107A,-0.293573333333333,1.22567232268593,-0.57302,-0.23205,-0.07565,-1.93751958614146,0.0842000181730447,0.965864665352879,0.183596231306395,-4.31034030286681,True,False,False,False
LOC100507468,-0.268663333333333,1.20469115600349,-0.21746,-0.18591,-0.40262,-1.93717449955316,0.0842468464566782,0.965864665352879,0.057861313922858634,-4.31046267210372,True,False,False,False
COL1A1,0.359273333333333,1.28277961546106,-0.16218,0.48789,0.75211,1.93689941306211,0.084284193354996,0.965864665352879,0.3169628079127228,-4.31056021946205,False,False,False,False
C17orf96,-0.270386666666667,1.20613104789088,-0.37525,-0.12345,-0.31246,-1.93687432566749,0.0842876001037804,0.965864665352879,0.07017845867865051,-4.31056911562668,True,False,False,False
C16orf87,-0.293906666666667,1.22595554584214,0.0020099999999998,-0.44177,-0.44196,-1.93666553391399,0.0843159580803595,0.965864665352879,0.1853647330257398,-4.31064315476697,False,False,False,False
MAFG-AS1,-0.368256666666667,1.29079211197981,-0.89148,-0.30729,0.0939999999999999,-1.93622455384153,0.0843758813839572,0.965864665352879,0.3269099959264845,-4.31079953041895,False,False,False,False
TMEM184C,-0.30781,1.23782726077191,0.0388200000000001,-0.56023,-0.40202,-1.93620585893201,0.0843784226618018,0.965864665352879,0.22804654331438737,-4.31080615983147,False,False,False,False
HIST1H3G,-0.56792,1.48238480665576,-0.35413,-1.62032,0.27069,-1.93608358345576,0.084395045866819,0.965864665352879,0.41466247300727405,-4.3108495200537,False,False,False,False
PHF1,-0.262326666666667,1.1994114634803,-0.23106,-0.24459,-0.31133,-1.93558197747565,0.0844632710017142,0.965864665352879,0.008827224208146005,-4.31102739585345,True,False,False,False
USP6,-0.277206666666667,1.21184624547727,-0.34791,-0.07619,-0.40752,-1.93553350214216,0.084469867058274,0.965864665352879,0.11286308918599945,-4.31104458588761,True,False,False,False
SARDH,0.265926666666667,1.20240812798583,0.30432,0.33477,0.15869,1.93535194439876,0.084494576014321,0.965864665352879,0.039301941289612126,-4.3111089689229,True,False,False,False
NXT2,0.26853,1.20457982404443,0.40207,0.22664,0.17688,1.93516027849947,0.0845206680440101,0.965864665352879,0.059019578430769944,-4.31117693664475,True,False,False,False
C17orf58,-0.26508,1.20170268422552,-0.36289,-0.20503,-0.22732,-1.93502872464821,0.0845385812547409,0.965864665352879,0.032925729959712616,-4.31122358780568,True,False,False,False
MCTS2P,0.455706666666667,1.37145441177792,1.18318,-0.24383,0.42777,1.93495483997114,0.0845486434366217,0.965864665352879,0.38409678582051826,-4.31124978856749,False,False,False,False
ADAMTSL5,-0.275983333333333,1.21081909593905,-0.26664,-0.11083,-0.45048,-1.93489176328946,0.0845572345984338,0.965864665352879,0.1066463880582453,-4.31127215665277,True,False,False,False
CDRT15P2,0.27118,1.20679447784243,0.11389,0.32162,0.37803,1.93469638924175,0.0845838501440802,0.965864665352879,0.07763512060509643,-4.31134143980834,True,False,False,False
BIN3-IT1,-0.286553333333333,1.21972281862084,-0.40598,-0.42687,-0.0268099999999998,-1.93469116948094,0.0845845613337023,0.965864665352879,0.15835597788174058,-4.31134329083221,True,False,False,False
LOC101929974,-0.29127,1.22371703802682,-0.56433,-0.08554,-0.22394,-1.9345858081327,0.0845989179694674,0.965864665352879,0.1771886865879026,-4.31138065394761,True,False,False,False
LOC105376316,0.269353333333333,1.20526746332018,0.15342,0.40313,0.25151,1.93437615229933,0.0846274927198427,0.965864665352879,0.06564007999589697,-4.3114550020171,True,False,False,False
IL15RA,0.272026666666666,1.20750291067324,0.19103,0.44017,0.18488,1.93404969990207,0.0846720042541099,0.965864665352879,0.08373154300263262,-4.3115707688819,True,False,False,False
PHYH,-0.266953333333333,1.20326410354436,-0.29311,-0.15029,-0.35746,-1.93391567164539,0.0846902853095901,0.965864665352879,0.04877306032302017,-4.31161829826735,True,False,False,False
OR8B3,-0.352773333333333,1.277013107612,-0.8735,-0.0414800000000001,-0.14334,-1.93379200519862,0.0847071563533171,0.965864665352879,0.3104796386548461,-4.31166215320557,True,False,False,False
ATP5C1,-0.268053333333333,1.20418189642387,-0.33702,-0.33404,-0.133100000000001,-1.93294361059333,0.0848229832034053,0.965864665352879,0.05792552608976776,-4.31196301529714,True,False,False,False
NCK1,0.282446666666667,1.21625578466961,0.0862999999999998,0.26272,0.49832,1.93280896917573,0.0848413788409725,0.965864665352879,0.14159110046569592,-4.31201076285908,True,False,False,False
WIPF2,-0.266673333333333,1.20303059525104,-0.21279,-0.3878,-0.19943,-1.93260833699763,0.0848687975840235,0.965864665352879,0.04808230148593342,-4.31208191272874,True,False,False,False
LOC105372614,0.330553333333333,1.25749558370917,0.56102,-0.1179,0.54854,1.93260784471507,0.0848688648705111,0.965864665352879,0.2784099938563844,-4.31208208730636,False,False,False,False
MSS51,-0.30521,1.23559847887405,0.0186599999999999,-0.35214,-0.58215,-1.93239496351214,0.0848979667625996,0.965864665352879,0.223302415400098,-4.31215758124104,False,False,False,False
LOC100132481,0.261986666666667,1.19912883143632,0.25656,0.21981,0.30959,1.93234163409085,0.0849052586295641,0.965864665352879,0.009749141500205052,-4.31217649345616,True,False,False,False
HP1BP3,-0.277606666666667,1.21218228718372,-0.12472,-0.47831,-0.22979,-1.93222114085445,0.0849217361540524,0.965864665352879,0.11791445406804014,-4.3122192240282,True,False,False,False
SCHLAP1,-0.26597,1.20244424451307,-0.36032,-0.16265,-0.27494,-1.93203709118147,0.084946910892317,0.965864665352879,0.0433260480365702,-4.31228449378229,True,False,False,False
HBE1,-0.366336666666667,1.28907541344778,-0.39722,-0.84268,0.14089,-1.93201568346472,0.0849498395468245,0.965864665352879,0.3265624717005825,-4.31229208563676,False,False,False,False
LOC105375026,0.272666666666667,1.20803869493756,0.28353,0.41883,0.11564,1.93199071909176,0.0849532548854779,0.965864665352879,0.08972853776359806,-4.31230093879691,True,False,False,False
OR4K17,-0.307303333333333,1.2373926188839,-0.1521,-0.1043,-0.66551,-1.93180926587913,0.0849780831273801,0.965864665352879,0.22926205169639738,-4.3123652879623,True,False,False,False
IGKV3D-11,0.360163333333333,1.28357120761857,-0.08281,0.86291,0.30039,1.93169942820083,0.0849931155466647,0.965864665352879,0.3200451289160332,-4.31240424002333,False,False,False,False
MIR130A,0.27941,1.21369843261679,0.11837,0.49186,0.228,1.93154069482813,0.0850148442846528,0.965864665352879,0.1278676156873547,-4.31246053220929,True,False,False,False
COL6A2,-0.28358,1.21721161022325,-0.34456,-0.4597,-0.0464799999999999,-1.93151798787817,0.0850179530289257,0.965864665352879,0.14781783424625358,-4.31246858486613,True,False,False,False
LOC105375880,0.297293333333333,1.22883680604558,0.22002,0.60118,0.0706800000000001,1.93112511692544,0.0850717568846061,0.965864665352879,0.20050641554666748,-4.31260791064953,True,False,False,False
MIR1255A,-0.292616666666667,1.22485983554241,-0.41709,0.00014,-0.4609,-1.93097045692253,0.0850929464644396,0.965864665352879,0.18464804174952423,-4.31266275869281,False,False,False,False
TIMM10,0.285893333333333,1.21916495093079,0.0912000000000002,0.53181,0.23467,1.93090035684683,0.0851025523421978,0.965864665352879,0.15842025380025454,-4.31268761875692,True,False,False,False
LOC101927760,0.26942,1.20532315978997,0.22537,0.41589,0.167,1.9308060854506,0.0851154720531899,0.965864665352879,0.06975746199307474,-4.31272105089545,True,False,False,False
ST8SIA1,0.26229,1.19938098034962,0.20084,0.30857,0.27746,1.93060543235414,0.0851429773373254,0.965864665352879,0.014569720915251041,-4.31279221007119,True,False,False,False
XRCC5,-0.272036666666667,1.20751128047463,-0.3277,-0.38521,-0.1032,-1.93058574373038,0.085145676682367,0.965864665352879,0.08714630783983707,-4.31279919241158,True,False,False,False
LINC00656,0.28611,1.21934806117584,0.14402,0.54675,0.16756,1.93047887150593,0.0851603304631363,0.965864665352879,0.15965465312056898,-4.312837093428,True,False,False,False
PIP5KL1,0.30232,1.23312581118952,-0.0365,0.46448,0.47898,1.9303992379976,0.0851712509571766,0.965864665352879,0.21635595746097994,-4.31286533457778,False,False,False,False
KLHL11,-0.282506666666666,1.21630636837754,-0.52144,-0.13527,-0.19081,-1.93039506476711,0.0851718232871442,0.965864665352879,0.14379614157691362,-4.31286681456896,True,False,False,False
LOC102467080,-0.292973333333333,1.22516268588041,-0.56835,-0.25073,-0.05984,-1.9295701547951,0.0852850253889808,0.965864665352879,0.18688348063083074,-4.313159361523,True,False,False,False
SCD,0.28028,1.21443055967739,0.45715,0.0661900000000002,0.3175,1.9295036394924,0.0852941594486198,0.965864665352879,0.1339001389285111,-4.31318295071238,True,False,False,False
AATF,-0.299123333333333,1.23039652458071,-0.2344,-0.60769,-0.0552800000000002,-1.92939639828986,0.0853088880435958,0.965864665352879,0.20740487437932745,-4.31322098309966,True,False,False,False
EXOSC1,-0.273113333333333,1.20841276855712,-0.0920399999999999,-0.37528,-0.35202,-1.92930428875482,0.0853215403603731,0.965864665352879,0.0950101798690145,-4.31325364918069,True,False,False,False
CXCL5,-0.394873333333333,1.31482731508331,0.1121,-1.01077,-0.28595,-1.92885078249113,0.0853838605707339,0.965864665352879,0.35257670824944354,-4.31341448292938,False,False,False,False
LOC102724009,0.303533333333333,1.23416332913186,0.25986,0.622,0.02874,1.92878211397131,0.0853933006512185,0.965864665352879,0.22080143612274936,-4.31343883595687,True,False,False,False
LINC00908,-0.36379,1.28680192561164,-0.75551,0.18224,-0.5181,-1.92813918813927,0.0854817335416202,0.965864665352879,0.3254020819333366,-4.31366684811366,False,False,False,False
EGR2,-0.278086666666667,1.2125856602359,-0.49471,-0.17288,-0.16667,-1.92796032108708,0.0855063516430385,0.965864665352879,0.1241156547932848,-4.31373028320897,True,False,False,False
ARHGAP25,-0.321136666666667,1.24931446775081,-0.19255,-0.72871,-0.0421499999999999,-1.92786611164986,0.0855193207106194,0.965864665352879,0.2631781826248277,-4.31376369458434,True,False,False,False
LPEQ6126,0.383136666666667,1.30417427398558,-0.0494500000000002,0.98826,0.2106,1.92702075825007,0.0856357769564827,0.965864665352879,0.34403621392052997,-4.31406350078872,False,False,False,False
