miRNA,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
hsa-miR-6850-3p,0.0440066666666666,1.03097308289102,0.56604,-0.34741,-0.0866100000000001,0.246492476203784,0.81164333736118,0.987866425670943,0.8861976405685612,-5.71011426093884,False,False,False,False
hsa-miR-575,-0.0333866666666666,1.02341172462822,0.0175800000000002,0.19137,-0.30911,-0.245867301729442,0.811663835238613,0.987866425670943,0.8411242302894615,-5.71050871616386,False,False,False,False
hsa-mir-3908,-0.02969,1.02079275865672,0.0664100000000001,-0.17371,0.01823,-0.245627026012015,0.811843800309412,0.987866425670943,0.7248006010418562,-5.71056762056768,False,False,False,False
hsa-miR-4449,-0.0566199999999999,1.04002629175075,0.50523,-0.71022,0.0351300000000001,-0.248283451970762,0.811883791090776,0.987866425670943,0.8875743046994405,-5.70880889418487,False,False,False,False
hsa-miR-541-5p,0.0294800000000001,1.02064418194971,0.15728,-0.0771899999999999,0.00835,0.245258847199435,0.812119586914892,0.987866425670943,0.7088883895329965,-5.71065777085527,False,False,False,False
hsa-miR-4661-3p,-0.0282833333333334,1.01979794318573,-0.03173,-0.0213800000000002,-0.03174,-0.244900173336039,0.812388280378528,0.987866425670943,0.01456882644537966,-5.71074546580095,True,False,False,False
hsa-miR-3714,-0.0287733333333333,1.02014436834652,-0.0978799999999999,-0.0474899999999999,0.0590499999999999,-0.244559264391013,0.812643689903756,0.987866425670943,0.5973912609492712,-5.71082870015047,False,False,False,False
hsa-miR-410-5p,0.0294266666666666,1.02060645162648,-0.01576,0.16768,-0.0636400000000001,0.244261311568132,0.812866936004629,0.987866425670943,0.7169073330345184,-5.7109013531037,False,False,False,False
hsa-mir-3714,-0.0305233333333334,1.02138256200103,-0.10724,0.16592,-0.15025,-0.243917438181344,0.813124611283018,0.987866425670943,0.786997419474084,-5.71098509495514,False,False,False,False
hsa-mir-6776,0.0490866666666666,1.03460973150972,-0.35717,-0.15901,0.66344,0.245293302651394,0.813165030057054,0.987866425670943,0.8895936182637985,-5.71007411529633,False,False,False,False
hsa-miR-5091,-0.0284,1.01988041469503,0.0062900000000001,-0.0932900000000001,0.0018,-0.243662484217196,0.813315671906695,0.987866425670943,0.47400877808384406,-5.71104710769725,False,False,False,False
hsa-miR-363-3p,-0.100426666666667,1.07209047869321,0.97857,-0.482419999999999,-0.79743,-0.252099946859955,0.813411463021475,0.987866425670943,0.8712839267004269,-5.70537051324777,False,False,False,False
hsa-mir-1322,0.0285533333333333,1.01998881596471,0.11202,-0.0016500000000001,-0.02471,0.243428376280055,0.813491122282885,0.987866425670943,0.5689178764345215,-5.71110399380064,False,False,False,False
hsa-mir-31,-0.0317066666666667,1.02222066832927,-0.11781,0.21355,-0.19086,-0.243130648166583,0.81371426834924,0.987866425670943,0.822671515268254,-5.71117626125194,False,False,False,False
hsa-miR-4665-3p,-0.0329366666666667,1.02309255567963,0.11893,-0.32569,0.10795,-0.242688554494938,0.814045648938848,0.987866425670943,0.8429041327433638,-5.71128340984382,False,False,False,False
hsa-miR-4804-3p,-0.02854,1.01997938930998,-0.0940000000000001,0.0594600000000001,-0.05108,-0.24268067872638,0.814051552744732,0.987866425670943,0.5961229723202248,-5.7112853169235,False,False,False,False
hsa-miR-6759-5p,0.03217,1.02254901559552,0.30134,-0.10788,-0.0969500000000001,0.242263250079137,0.814364482065467,0.987866425670943,0.8333877571686492,-5.71138630805532,False,False,False,False
hsa-mir-518a-1,-0.0299466666666666,1.02097438178212,-0.14504,-0.0959399999999999,0.15114,-0.241892246889634,0.814642637614085,0.987866425670943,0.7748739654644028,-5.71147592347366,False,False,False,False
hsa-miR-5087,-0.0361000000000001,1.02533830646114,-0.0959400000000001,-0.33848,0.32612,-0.241870247914909,0.814659131974025,0.987866425670943,0.8696582288245744,-5.71148123305432,False,False,False,False
hsa-miR-154-5p,-0.0430933333333333,1.03032060675424,0.12003,-0.57026,0.32095,-0.242350779555927,0.814733920398249,0.987866425670943,0.8878087869440385,-5.71113443482855,False,False,False,False
hsa-miR-4650-5p,0.0309966666666667,1.02171772204238,-0.19486,0.1799,0.10795,0.241589097033597,0.814869941463751,0.987866425670943,0.8124999238155912,-5.71154904857877,False,False,False,False
hsa-mir-6859-1,0.0352133333333334,1.02470833688509,-0.29926,0.07375,0.33115,0.241406352514264,0.815006973498713,0.987866425670943,0.8651796047882448,-5.71159308615752,False,False,False,False
hsa-mir-6859-3,0.0352133333333334,1.02470833688509,-0.29926,0.07375,0.33115,0.241406352514264,0.815006973498713,0.987866425670943,0.8651796047882448,-5.71159308615752,False,False,False,False
hsa-mir-6859-2,0.0352133333333334,1.02470833688509,-0.29926,0.07375,0.33115,0.241406352514264,0.815006973498713,0.987866425670943,0.8651796047882448,-5.71159308615752,False,False,False,False
hsa-miR-4451,-0.0328733333333333,1.02304764359648,0.21467,-0.01535,-0.29794,-0.241387237299619,0.815021307541056,0.987866425670943,0.8450835730261194,-5.71159769062546,False,False,False,False
hsa-miR-219b-3p,-0.0354466666666666,1.02487408081672,0.11386,-0.4062,0.186,-0.24125255692879,0.815122303212672,0.987866425670943,0.8668329589685022,-5.71163012221999,False,False,False,False
hsa-miR-4703-5p,-0.0337966666666667,1.02370260968973,0.28737,-0.14408,-0.24468,-0.241093532177837,0.815241559222597,0.987866425670943,0.8551019227817646,-5.71166839309126,False,False,False,False
hsa-mir-147a,-0.0309266666666666,1.02166814919195,0.1506,-0.24338,0.0,-0.241061008319166,0.815265950174963,0.987866425670943,0.8128395050168324,-5.71167621721649,False,False,False,False
hsa-miR-378c,0.0679599999999996,1.04823341191266,0.82591,-0.0349300000000001,-0.5871,0.245589761067904,0.815525305832345,0.987866425670943,0.8839058619052591,-5.70859536697789,False,False,False,False
hsa-miR-133b,-0.0280933333333332,1.01966364671609,0.04139,-0.0831299999999999,-0.0425399999999998,-0.2404237230755,0.815743918893747,0.987866425670943,0.5236223535916665,-5.71182931642172,False,False,False,False
hsa-miR-1178-5p,0.04914,1.03464797951367,0.18363,0.51903,-0.55524,0.241874347676501,0.815816115032339,0.987866425670943,0.8911491580885016,-5.71086464419653,False,False,False,False
hsa-miR-3972,0.0304766666666666,1.02134952400803,-0.18357,0.11231,0.16269,0.24017824649348,0.815928049891891,0.987866425670943,0.8043303322484288,-5.7118881823691,False,False,False,False
hsa-mir-4441,-0.02777,1.0194351477649,0.0,-0.02481,-0.0585,-0.239868584386476,0.816160343397155,0.987866425670943,0.2430540793997735,-5.71196235568734,False,False,False,False
hsa-miR-5699-3p,0.0317766666666666,1.02227026798875,0.0256799999999999,-0.19637,0.26602,0.239780143623012,0.816226690892156,0.987866425670943,0.8340421746939868,-5.71198352258455,False,False,False,False
hsa-mir-5586,0.0472666666666667,1.03330536542035,-0.09274,0.63056,-0.39602,0.241017965399644,0.816285895297862,0.987866425670943,0.8908945180469822,-5.71116435850473,False,False,False,False
hsa-mir-6806,-0.0346333333333334,1.02429646094006,0.08538,-0.38643,0.19715,-0.239451161508567,0.816473504143997,0.987866425670943,0.8643258601323358,-5.71206219174691,False,False,False,False
hsa-mir-6780b,-0.02926,1.02048855335594,0.0921000000000001,0.0068999999999999,-0.18678,-0.239309703753041,0.816579637068931,0.987866425670943,0.7567761819111928,-5.71209598568587,False,False,False,False
hsa-miR-671-3p,0.0385833333333333,1.02710475705238,0.46263,-0.01535,-0.33153,0.239129428963947,0.816755454860121,0.987866425670943,0.8826262190589557,-5.71211779374931,False,False,False,False
hsa-mir-4433,0.0364233333333334,1.02556812856229,0.08443,-0.33881,0.36365,0.239008024827683,0.816805994064925,0.987866425670943,0.874863202231627,-5.71216799038401,False,False,False,False
hsa-miR-6847-3p,0.0318466666666667,1.02231987005488,-0.12448,-0.0845899999999999,0.30461,0.23885133064363,0.816923572659112,0.987866425670943,0.837650771057517,-5.7122053548285,False,False,False,False
hsa-miR-130b-3p,-0.0341066666666663,1.02392260206345,-0.38177,0.15108,0.12837,-0.238144238539603,0.817454214038666,0.987866425670943,0.8626740555528671,-5.71237366389312,False,False,False,False
hsa-miR-4652-3p,0.0331566666666667,1.02324858139419,0.35134,-0.16783,-0.08404,0.23758432043724,0.817874478289451,0.987866425670943,0.855826691390547,-5.71250659233586,False,False,False,False
hsa-mir-1255a,-0.0293766666666667,1.02057108071519,0.0805199999999999,-0.20975,0.0410999999999999,-0.237537933507065,0.817909298256301,0.987866425670943,0.7772272226407745,-5.71251759108551,False,False,False,False
hsa-mir-3151,-0.0302866666666666,1.02121502321181,-0.13713,0.19607,-0.1498,-0.236672434109527,0.818559056347067,0.987866425670943,0.8141702213138532,-5.71272242049554,False,False,False,False
hsa-mir-1266,-0.0305233333333334,1.02138256200103,0.1501,0.0124799999999998,-0.25415,-0.236378679609952,0.818779620894818,0.987866425670943,0.8210464836382374,-5.71279177306869,False,False,False,False
hsa-mir-1273h,0.0387666666666666,1.02723528671972,0.517,-0.18462,-0.21608,0.236000758845549,0.819103405906709,0.987866425670943,0.8861876305915766,-5.71286017144835,False,False,False,False
hsa-miR-6764-3p,0.0284666666666667,1.0199275442662,0.17177,-0.07076,-0.01561,0.235490001961137,0.819446984971915,0.987866425670943,0.7355247983787594,-5.71300106434559,False,False,False,False
hsa-mir-4313,-0.0341166666666667,1.0239296993787,-0.38559,0.20732,0.07592,-0.235424448421872,0.819496219411555,0.987866425670943,0.8670078332574095,-5.71301647200134,False,False,False,False
hsa-miR-4762-3p,0.0273033333333334,1.01910544574597,0.0527500000000001,0.04721,-0.0180499999999999,0.235360445600459,0.819544289988478,0.987866425670943,0.3526761166940437,-5.71303151109842,False,False,False,False
hsa-mir-1260b,0.03022,1.02116783414784,0.21443,-0.18207,0.0583,0.235342660469354,0.819557648003625,0.987866425670943,0.8177981220386311,-5.71303568945351,False,False,False,False
hsa-miR-2110,0.0280633333333335,1.01964244362708,0.14934,-0.0180400000000001,-0.04711,0.235306115070712,0.81958509663214,0.987866425670943,0.6916379684426113,-5.71304427428088,False,False,False,False
hsa-mir-8060,-0.0342533333333334,1.02402670095095,0.3072,-0.31502,-0.09494,-0.235225830673606,0.819645397800916,0.987866425670943,0.8681988952509487,-5.71306312915964,False,False,False,False
hsa-mir-4445,-0.0296566666666666,1.02076917360843,-0.0539599999999999,-0.19762,0.16261,-0.23493736009308,0.819862076906229,0.987866425670943,0.8036044902828705,-5.71313082446013,False,False,False,False
hsa-mir-4477a,0.0281066666666668,1.01967307045272,-0.0094999999999998,-0.0594999999999999,0.15332,0.234925414713702,0.819871049799268,0.987866425670943,0.7044813643582942,-5.71313362591309,False,False,False,False
hsa-mir-517b,-0.0287899999999999,1.02015615358448,0.14282,-0.11725,-0.11194,-0.234432605645369,0.820241252711413,0.988024655804384,0.7691887503470665,-5.71324907804562,False,False,False,False
hsa-miR-1282,0.0295433333333334,1.02068898852021,-0.16425,0.05779,0.19509,0.23404226545258,0.820534513759766,0.988024655804384,0.8043128147502803,-5.71334035481723,False,False,False,False
hsa-mir-147b,0.02815,1.0197036981983,0.00777,0.15789,-0.08121,0.233858384423085,0.82067267317266,0.988024655804384,0.7256526791807189,-5.71338330142368,False,False,False,False
hsa-miR-3142,-0.03029,1.02121738272225,-0.24465,-0.03223,0.18601,-0.232309249971988,0.821836880388333,0.988749824951806,0.8302240601348956,-5.71374379064834,False,False,False,False
hsa-miR-3181,-0.0385399999999999,1.02707390700915,0.41612,-0.41981,-0.11193,-0.232249097985786,0.821921429348889,0.988749824951806,0.8890408102146956,-5.71373766878612,False,False,False,False
hsa-mir-3134,0.0293533333333333,1.02055457470944,0.16003,-0.17993,0.10796,0.232164340818182,0.821945806540669,0.988749824951806,0.8073409573781101,-5.71377739071639,False,False,False,False
hsa-mir-3143,0.0284166666666667,1.01989219688365,-0.0578999999999998,0.19732,-0.05417,0.231815132782513,0.822208317990633,0.988796622832358,0.7685490502299029,-5.71385827660703,False,False,False,False
hsa-miR-3652,-0.0308633333333333,1.02162329963791,-0.0202199999999999,-0.27303,0.20066,-0.231485124641143,0.822456417942346,0.988826068553848,0.8425139691687297,-5.71393460495244,False,False,False,False
hsa-miR-22-5p,0.0358166666666666,1.02513695829907,0.0834699999999999,-0.35583,0.37981,0.230405440637094,0.823268270890922,0.989247375257546,0.8823071511999221,-5.71418357825444,False,False,False,False
hsa-mir-6075,0.0294366666666667,1.02061352595584,-0.19413,0.11656,0.16588,0.230237833000946,0.82339432121393,0.989247375257546,0.8183577656042161,-5.71422212536154,False,False,False,False
hsa-mir-5690,-0.02815,1.0197036981983,0.10962,-0.01728,-0.17679,-0.230126608661745,0.823477971126872,0.989247375257546,0.7664144303489134,-5.7142476899309,False,False,False,False
hsa-mir-6868,-0.0304333333333334,1.02131884682855,-0.27342,-0.0057,0.18782,-0.229558199687148,0.823905498881129,0.989492155364571,0.8411157248375092,-5.71437814674341,False,False,False,False
hsa-mir-5698,-0.0291433333333334,1.02040603267018,0.13011,0.0253299999999999,-0.24287,-0.228547061863742,0.824666177510945,0.989629533332286,0.8175641981215953,-5.71460942869676,False,False,False,False
hsa-mir-3166,-0.0279066666666667,1.0195317235476,0.13259,-0.13314,-0.0831699999999999,-0.228531698846745,0.824677736612627,0.989629533332286,0.764770991719122,-5.71461293497939,False,False,False,False
hsa-miR-661,0.0313166666666668,1.02194437142035,0.14689,-0.26997,0.21703,0.228314236321666,0.824841359796971,0.989629533332286,0.8558342636350578,-5.71466254124773,False,False,False,False
hsa-mir-532,0.0294866666666667,1.02064889833819,-0.0919399999999999,-0.0882,0.2686,0.228003041081955,0.825075525071841,0.989629533332286,0.8282036940842841,-5.71473344823428,False,False,False,False
hsa-miR-6853-5p,-0.0286033333333334,1.02002416669589,-0.20214,-0.0311000000000001,0.14743,-0.227914024928808,0.825142510510402,0.989629533332286,0.8034949419403412,-5.71475371334544,False,False,False,False
hsa-miR-371b-5p,0.0284366666666667,1.01990633568967,-0.13661,0.0197700000000001,0.20215,0.227621474085326,0.825362668233711,0.989629533332286,0.7987844672433538,-5.71482025947507,False,False,False,False
hsa-mir-3168,-0.0273199999999999,1.01911721898175,0.11026,-0.0807599999999999,-0.11146,-0.227069597477885,0.825778024667162,0.98977995535972,0.7316869843414071,-5.7149455644937,False,False,False,False
hsa-miR-6885-5p,-0.0369966666666666,1.02597577482702,0.34675,0.00844,-0.46618,-0.226911007689479,0.825935783644813,0.98977995535972,0.8897185846592275,-5.71496232478017,False,False,False,False
hsa-miR-3915,-0.0284833333333333,1.01993932699929,-0.14663,-0.11742,0.1786,-0.225927461953996,0.826637808711983,0.989986798444932,0.8096675755831894,-5.71520393607253,False,False,False,False
hsa-mir-8054,-0.0266166666666667,1.01862050664892,-0.12283,0.03577,0.0072099999999999,-0.225760355753524,0.826763624696898,0.989986798444932,0.6402133076347212,-5.71524163069304,False,False,False,False
hsa-miR-3692-3p,0.0339333333333334,1.02379958974874,0.35069,-0.33062,0.0817300000000001,0.225500494954271,0.826959287060949,0.989986798444932,0.8797699947583741,-5.71530019355545,False,False,False,False
hsa-miR-1276,-0.0346233333333334,1.02428936108262,-0.44695,0.12492,0.21816,-0.225441250220332,0.827003897208408,0.989986798444932,0.8830548801341476,-5.71531353577623,False,False,False,False
hsa-mir-4320,0.0314233333333333,1.02201993238534,-0.11914,0.35645,-0.14304,0.224396286567135,0.827790843526563,0.990643260410385,0.8646548857232808,-5.71554829832372,False,False,False,False
hsa-miR-3938,-0.0358133333333333,1.0251345897325,-0.44093,0.34822,-0.0147299999999999,-0.223273768807653,0.828674170753146,0.990643260410385,0.8896340535593095,-5.71578068174487,False,False,False,False
hsa-miR-548ac,0.0377533333333334,1.02651402114126,0.3402,-0.46103,0.23409,0.223059109234355,0.828960723332294,0.990643260410385,0.8943499791840626,-5.71576705108533,False,False,False,False
hsa-mir-4283-1,0.0261,1.01825577743068,0.10667,0.00533,-0.0337000000000001,0.222582122699537,0.829157549761392,0.990643260410385,0.5963475807014595,-5.71595331333262,False,False,False,False
hsa-mir-4283-2,0.0261,1.01825577743068,0.10667,0.00533,-0.0337000000000001,0.222582122699537,0.829157549761392,0.990643260410385,0.5963475807014595,-5.71595331333262,False,False,False,False
hsa-miR-4683,0.0259866666666667,1.01817578977876,0.097,-0.0190399999999999,0.0,0.222497903295381,0.829221011668704,0.990643260410385,0.5446659744065294,-5.71597203662646,False,False,False,False
hsa-miR-6778-3p,-0.0288766666666667,1.02021743901659,0.21468,-0.13801,-0.1633,-0.222360725378274,0.829324382272894,0.990643260410385,0.8349241203176869,-5.71600251845282,False,False,False,False
hsa-miR-1298-3p,0.02723,1.01905364512432,0.12235,0.09914,-0.1398,0.22233403738889,0.829344493450757,0.990643260410385,0.7760252035983753,-5.71600844654146,False,False,False,False
hsa-miR-507,0.0286866666666667,1.02008308730384,0.26519,-0.0609000000000001,-0.11823,0.221876286121182,0.829689460170753,0.990648272156873,0.8325182073857649,-5.71611001552119,False,False,False,False
hsa-mir-101-2,0.0318566666666666,1.02232695626079,0.37887,-0.0932900000000001,-0.19001,0.221636259101927,0.829870362923156,0.990648272156873,0.8728609528873618,-5.71616319176592,False,False,False,False
hsa-miR-4646-3p,-0.0312233333333334,1.02187826015862,-0.30232,-0.0621,0.27075,-0.221436704420759,0.830020770769158,0.990648272156873,0.8682764390745475,-5.71620735839864,False,False,False,False
hsa-miR-15b-3p,-0.0334,1.02342118300461,0.29803,0.0,-0.39823,-0.220319453821931,0.830862998408714,0.990811172519789,0.8836947457289428,-5.7164539093837,False,False,False,False
hsa-miR-6740-5p,0.0290033333333333,1.02030701665551,-0.1763,-0.0079899999999999,0.2713,0.220028016486089,0.831082733352694,0.990811172519789,0.844785195499794,-5.71651802026799,False,False,False,False
hsa-mir-4653,0.0298433333333334,1.02090125689781,0.32211,-0.12065,-0.11193,0.220001918061224,0.831102411541183,0.990811172519789,0.8570979845199329,-5.71652375735631,False,False,False,False
hsa-miR-568,0.02899,1.02029758705999,0.25616,-0.19969,0.0305,0.219508462553767,0.831474500176942,0.990811172519789,0.8460823377667961,-5.71663210478158,False,False,False,False
hsa-miR-579-3p,0.0279866666666667,1.01958825995828,-0.17151,0.21224,0.0432299999999999,0.219483614389125,0.831493238046811,0.990811172519789,0.8245460173129654,-5.71663755430949,False,False,False,False
hsa-mir-4656,0.0363833333333334,1.0255396941702,-0.17236,-0.24081,0.52232,0.21939927047303,0.831593907086363,0.990811172519789,0.8950454969037683,-5.71663806289383,False,False,False,False
hsa-mir-4486,-0.0261466666666666,1.01828871534905,-0.0218799999999999,0.0781799999999999,-0.13474,-0.219171200877738,0.831728837121802,0.990811172519789,0.7121097482343212,-5.71670601870297,False,False,False,False
hsa-miR-6810-5p,-0.0253933333333333,1.01775713343889,-0.0763,0.0001200000000001,0.0,-0.218643447286008,0.832126870442718,0.990811172519789,0.42355846511968814,-5.71682145540858,False,False,False,False
hsa-miR-3133,-0.0268333333333333,1.01877349648877,-0.11294,0.14425,-0.11181,-0.218581182395811,0.832173834178764,0.990811172519789,0.7834541828728065,-5.7168350566193,False,False,False,False
hsa-mir-302e,-0.0342133333333333,1.02399830929572,-0.43279,0.3252,0.00495,-0.217106770909955,0.833322788491243,0.990989121721519,0.8905393706548407,-5.71713838771881,False,False,False,False
hsa-mir-585,-0.0395266666666666,1.02777656846311,-0.56408,0.38543,0.0600700000000001,-0.217468548730188,0.833472477127193,0.990989121721519,0.9001748865924833,-5.71685599159982,False,False,False,False
hsa-mir-548ai,-0.0304066666666667,1.02129996902225,-0.35073,0.05816,0.20135,-0.215961204848827,0.834150612854757,0.990989121721519,0.8710995255834059,-5.71740389949383,False,False,False,False
hsa-mir-6750,-0.0299666666666667,1.02098853559051,-0.25372,-0.11202,0.27584,-0.215836416827136,0.834244796848946,0.990989121721519,0.8673097164430196,-5.71743082410179,False,False,False,False
hsa-mir-2053,-0.0257433333333333,1.01800407281225,-0.05131,-0.11886,0.0929399999999999,-0.215576271405071,0.834441151167647,0.990989121721519,0.7202156416651582,-5.71748690436337,False,False,False,False
hsa-miR-4756-5p,-0.0340966666666666,1.0239155047974,0.16692,-0.47801,0.2088,-0.215181182806238,0.834775705543321,0.990989121721519,0.8921684770738777,-5.71755462515866,False,False,False,False
hsa-miR-4506,0.02771,1.0193927515306,0.19382,-0.20003,0.08934,0.214904356446511,0.834948360326715,0.990989121721519,0.8359175245534733,-5.71763144174311,False,False,False,False
hsa-miR-195-5p,0.02519,1.01761370093101,0.04921,0.0832300000000001,-0.05687,0.21476588835605,0.835052896015697,0.990989121721519,0.6110482172599483,-5.71766117257602,False,False,False,False
hsa-mir-4300,-0.0263766666666666,1.0184510677991,0.0163900000000001,-0.19598,0.10046,-0.214083020542152,0.835568473690613,0.990989121721519,0.7931247219473505,-5.71780751592416,False,False,False,False
hsa-mir-371a,-0.0256399999999999,1.01793116066932,-0.15155,0.0058099999999999,0.0688200000000001,-0.214013579940287,0.835620907315363,0.990989121721519,0.7333471946663502,-5.717822371736,False,False,False,False
hsa-miR-6868-3p,-0.0278666666666668,1.01950345651788,-0.22788,-0.0563200000000001,0.2006,-0.213655869783065,0.835891022968692,0.990989121721519,0.8436836378530572,-5.71789882319707,False,False,False,False
hsa-mir-6812,-0.0292533333333334,1.02048383770842,-0.10016,0.26422,-0.25182,-0.212809263986129,0.836530407072781,0.990989121721519,0.8661318588714518,-5.71807926018173,False,False,False,False
hsa-mir-4672,-0.0248633333333334,1.01738331069996,0.0539,-0.0618700000000001,-0.0666200000000001,-0.212396980904686,0.83684182304163,0.990989121721519,0.5925563872545412,-5.71816687369039,False,False,False,False
hsa-miR-4422,-0.0275633333333333,1.01928912371381,-0.26966,0.06955,0.11742,-0.212306710055178,0.836910012728566,0.990989121721519,0.8420356558253898,-5.71818603457335,False,False,False,False
hsa-mir-8080,0.02486,1.01738096004809,0.0037899999999999,-0.0319499999999999,0.10274,0.212240030013642,0.836960383091463,0.990989121721519,0.6000484332470026,-5.71820018290416,False,False,False,False
hsa-mir-8063,-0.02594,1.01814285551312,-0.1774,0.11495,-0.0153700000000001,-0.211582695765407,0.837456978352913,0.990989121721519,0.7880134479278561,-5.71833942257687,False,False,False,False
hsa-miR-204-5p,0.02582,1.01805817229308,0.01119,-0.10941,0.17568,0.21114392139065,0.837788501319725,0.990989121721519,0.7842312039782027,-5.71843212827692,False,False,False,False
hsa-mir-6769a,-0.0246233333333334,1.01721407764715,0.0256700000000001,-0.0103900000000001,-0.0891500000000001,-0.211085120819676,0.837832931625986,0.990989121721519,0.5431399770934887,-5.71844453740214,False,False,False,False
hsa-miR-5680,-0.0271699999999999,1.01901126475594,0.19327,-0.0631299999999999,-0.21165,-0.210550400618659,0.838236999761665,0.990989121721519,0.8396526014665288,-5.71855722662067,False,False,False,False
hsa-mir-3935,0.0281966666666666,1.01973668295313,-0.22593,0.04572,0.2648,0.209511843116676,0.839021943513807,0.990989121721519,0.8608899925572128,-5.71877528935387,False,False,False,False
hsa-miR-5093,0.0360733333333334,1.02531935436013,-0.45968,0.40928,0.15862,0.209580550431552,0.83916935355931,0.990989121721519,0.9016964837332512,-5.71866799856257,False,False,False,False
hsa-miR-5190,-0.02478,1.01732454603271,-0.12799,0.0536500000000002,0.0,-0.209254403489874,0.83921654631084,0.990989121721519,0.6907309469415703,-5.71882917829814,False,False,False,False
hsa-miR-324-5p,-0.0479633333333333,1.03380446136366,0.16635,0.42614,-0.73638,-0.211302478902457,0.83935906757538,0.990989121721519,0.9041705908549071,-5.71760034610712,False,False,False,False
hsa-miR-30c-5p,-0.06454,1.04575145118114,0.77598,-0.24652,-0.72308,-0.213802791244212,0.839421563147755,0.990989121721519,0.8973424562901101,-5.71611514944821,False,False,False,False
hsa-miR-6858-3p,0.0279866666666667,1.01958825995828,0.10035,-0.24146,0.22507,0.208908488372887,0.83947804753537,0.990989121721519,0.8594973905081369,-5.71890148436948,False,False,False,False
hsa-mir-6847,0.0264566666666666,1.01850754428384,0.18044,0.07799,-0.17906,0.20885420675569,0.839519084683794,0.990989121721519,0.8276643036565124,-5.71891282003151,False,False,False,False
hsa-mir-181c,0.0315566666666667,1.02211439144816,-0.34842,0.33775,0.10534,0.20824639382898,0.839978629335075,0.990989121721519,0.8899263600972639,-5.71903955107085,False,False,False,False
hsa-mir-329-1,0.02756,1.01928676865859,-0.17866,-0.0187900000000001,0.28013,0.207609899971834,0.840459927953647,0.990989121721519,0.8565577018905075,-5.71917187072852,False,False,False,False
hsa-mir-340,-0.0289966666666666,1.02030230184685,0.0197400000000001,0.22415,-0.33088,-0.207309175297726,0.840687352065717,0.990989121721519,0.8744856388641449,-5.71923424856803,False,False,False,False
hsa-mir-6849,0.03113,1.02181215317374,-0.33621,0.34182,0.08778,0.207023471721275,0.840903431036309,0.990989121721519,0.8893804985039272,-5.71929342783183,False,False,False,False
hsa-miR-6854-3p,-0.0242333333333333,1.01693913397395,0.0393000000000001,-0.01152,-0.10048,-0.206807995236315,0.841066406334727,0.990989121721519,0.6131681134842369,-5.71933800720699,False,False,False,False
hsa-miR-515-3p,0.03045,1.02133064563469,0.2276,-0.34583,0.20958,0.206536437832458,0.841271809858703,0.990989121721519,0.8863415366375013,-5.71939412363378,False,False,False,False
hsa-mir-548j,-0.0259566666666666,1.01815461762856,-0.19583,-0.0386499999999999,0.15661,-0.206504153037652,0.841296230633828,0.990989121721519,0.8227982044027458,-5.71940079032862,False,False,False,False
hsa-miR-4639-3p,0.0246066666666667,1.01720232639719,-0.08924,0.03731,0.12575,0.206074231015932,0.841621448321931,0.990989121721519,0.7313533055287094,-5.71948946944502,False,False,False,False
hsa-miR-5685,0.0293666666666667,1.02056400668004,-0.05124,-0.21998,0.35932,0.205847268334126,0.841793148856484,0.990989121721519,0.8801535568806389,-5.71953621084908,False,False,False,False
hsa-miR-1286,0.03127,1.02191131525486,0.42447,-0.07854,-0.25212,0.205754530595269,0.841863308860273,0.990989121721519,0.8916575638024659,-5.71955529488929,False,False,False,False
hsa-mir-5694,0.02831,1.01981679322845,0.0131300000000001,0.302,-0.2302,0.205672965748871,0.841925017332111,0.990989121721519,0.8709481099181078,-5.71957207268553,False,False,False,False
hsa-miR-3187-5p,0.02433,1.01700727547785,-0.0172600000000001,-0.0406299999999999,0.13088,0.205487744162078,0.842065152335588,0.990989121721519,0.694906370383829,-5.71961014812149,False,False,False,False
hsa-miR-4254,0.02419,1.01690858926462,-0.06077,0.10751,0.02583,0.205215573619857,0.842271081975112,0.990989121721519,0.667918786313618,-5.71966603583101,False,False,False,False
hsa-miR-5697,0.0265500000000001,1.01857343747431,-0.0670999999999999,0.2651,-0.11835,0.205076899156018,0.842376010753769,0.990989121721519,0.8456700863204076,-5.7196944831791,False,False,False,False
hsa-miR-4665-5p,-0.03001,1.02101920284848,-0.38409,0.0527199999999999,0.24134,-0.204802461323606,0.84258367540379,0.990989121721519,0.8861790979102492,-5.71975072463483,False,False,False,False
hsa-mir-3665,0.0314833333333333,1.02206243788329,0.34892,-0.36145,0.10698,0.204739504090391,0.842631316410974,0.990989121721519,0.8938367227517987,-5.719763616165,False,False,False,False
hsa-miR-4534,0.0321366666666666,1.02252538996955,0.42207,-0.34284,0.01718,0.203390929311617,0.843686232781984,0.990989121721519,0.8976866971668033,-5.72002328902669,False,False,False,False
hsa-mir-6749,0.0301433333333333,1.02111356941998,-0.3433,0.1476,0.28613,0.203305612909429,0.843716555438084,0.990989121721519,0.8890686678764861,-5.72005616747466,False,False,False,False
hsa-mir-3117,0.0278133333333334,1.01946576836403,0.27547,-0.24498,0.05295,0.203251655987108,0.843757399568693,0.990989121721519,0.8706485415572123,-5.72006713639044,False,False,False,False
